"GAME_ID","EVENTNUM","EVENTMSGTYPE","EVENTMSGACTIONTYPE","PERIOD","WCTIMESTRING","PCTIMESTRING","HOMEDESCRIPTION","NEUTRALDESCRIPTION","VISITORDESCRIPTION","SCORE","SCOREMARGIN","PERSON1TYPE","PLAYER1_ID","PLAYER1_NAME","PLAYER1_TEAM_ID","PLAYER1_TEAM_CITY","PLAYER1_TEAM_NICKNAME","PLAYER1_TEAM_ABBREVIATION","PERSON2TYPE","PLAYER2_ID","PLAYER2_NAME","PLAYER2_TEAM_ID","PLAYER2_TEAM_CITY","PLAYER2_TEAM_NICKNAME","PLAYER2_TEAM_ABBREVIATION","PERSON3TYPE","PLAYER3_ID","PLAYER3_NAME","PLAYER3_TEAM_ID","PLAYER3_TEAM_CITY","PLAYER3_TEAM_NICKNAME","PLAYER3_TEAM_ABBREVIATION","VIDEO_AVAILABLE_FLAG","NA"
"2052200266","2","12","0","1","3:34 PM","12:00",NA,"Start of 1st Period (3:34 PM EST)",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0",0
"2052200266","4","10","0","1","3:34 PM","12:00","Jump Ball Diabate vs. Simonovic: Tip to Thompson",NA,NA,NA,NA,"4","1631217","Moussa Diabate","1612709924","Ontario","Clippers","ONT","5","1630250","Marko Simonovic","1612709923","Windy City","Bulls","WCB","5","1630679","Ethan Thompson","1612709923","Windy City","Bulls","WCB","0",0
"2052200266","7","2","6","1","3:35 PM","11:36",NA,NA,"MISS Drell 5' Driving Layup",NA,NA,"5","1630929","Henri Drell","1612709923","Windy City","Bulls","WCB","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0",0
"2052200266","8","4","0","1","3:35 PM","11:34",NA,NA,"Simonovic REBOUND (Off:1 Def:0)",NA,NA,"5","1630250","Marko Simonovic","1612709923","Windy City","Bulls","WCB","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0",0
"2052200266","9","2","72","1","3:35 PM","11:34",NA,NA,"MISS Simonovic 1' Putback Layup",NA,NA,"5","1630250","Marko Simonovic","1612709923","Windy City","Bulls","WCB","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0",0
"2052200266","10","4","0","1","3:35 PM","11:32","Fitts REBOUND (Off:0 Def:1)",NA,NA,NA,NA,"4","1630238","Malik Fitts","1612709924","Ontario","Clippers","ONT","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0",0
"2052200266","11","1","57","1","3:35 PM","11:08","Fitts 8' Driving Hook Shot (2 PTS)",NA,NA,"0 - 2","2","4","1630238","Malik Fitts","1612709924","Ontario","Clippers","ONT","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0",0
"2052200266","12","1","101","1","3:35 PM","10:54",NA,NA,"Simonovic 9' Driving Floating Jump Shot (2 PTS)","2 - 2","TIE","5","1630250","Marko Simonovic","1612709923","Windy City","Bulls","WCB","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0",0
"2052200266","13","1","1","1","3:36 PM","10:32","Fitts 26' 3PT Jump Shot (5 PTS) (Boston Jr. 1 AST)",NA,NA,"2 - 5","3","4","1630238","Malik Fitts","1612709924","Ontario","Clippers","ONT","4","1630527","Brandon Boston Jr.","1612709924","Ontario","Clippers","ONT","0","0",NA,NA,NA,NA,NA,"0",0
"2052200266","15","1","79","1","3:36 PM","10:19",NA,NA,"C. Jones 20' Pullup Jump Shot (2 PTS)","4 - 5","1","5","1630637","Carlik Jones","1612709923","Windy City","Bulls","WCB","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0",0
"2052200266","16","5","1","1","3:36 PM","10:03","Diabate Bad Pass Turnover (P1.T1)",NA,"Drell STEAL (1 STL)",NA,NA,"4","1631217","Moussa Diabate","1612709924","Ontario","Clippers","ONT","5","1630929","Henri Drell","1612709923","Windy City","Bulls","WCB","0","0",NA,NA,NA,NA,NA,"0",0
"2052200266","18","1","41","1","3:36 PM","9:58",NA,NA,"Coupet Jr. 3' Running Layup (2 PTS) (Drell 1 AST)","6 - 5","-1","5","1631408","Ben Coupet Jr.","1612709923","Windy City","Bulls","WCB","5","1630929","Henri Drell","1612709923","Windy City","Bulls","WCB","0","0",NA,NA,NA,NA,NA,"0",0
"2052200266","20","1","101","1","3:37 PM","9:39","Boston Jr. 11' Driving Floating Jump Shot (2 PTS)",NA,NA,"6 - 7","1","4","1630527","Brandon Boston Jr.","1612709924","Ontario","Clippers","ONT","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0",0
"2052200266","22","1","79","1","3:37 PM","9:26",NA,NA,"C. Jones 18' Pullup Jump Shot (4 PTS) (Simonovic 1 AST)","8 - 7","-1","5","1630637","Carlik Jones","1612709923","Windy City","Bulls","WCB","5","1630250","Marko Simonovic","1612709923","Windy City","Bulls","WCB","0","0",NA,NA,NA,NA,NA,"0",0
"2052200266","25","2","1","1","3:38 PM","8:59","MISS Wallace 26' 3PT Jump Shot",NA,NA,NA,NA,"4","1630811","Keaton Wallace","1612709924","Ontario","Clippers","ONT","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0",0
"2052200266","26","4","0","1","3:38 PM","8:57",NA,NA,"Drell REBOUND (Off:0 Def:1)",NA,NA,"5","1630929","Henri Drell","1612709923","Windy City","Bulls","WCB","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0",0
"2052200266","27","2","6","1","3:38 PM","8:46","Preston BLOCK (1 BLK)",NA,"MISS Thompson 12' Driving Layup",NA,NA,"5","1630679","Ethan Thompson","1612709923","Windy City","Bulls","WCB","0","0",NA,NA,NA,NA,NA,"4","1630554","Jason Preston","1612709924","Ontario","Clippers","ONT","0",0
"2052200266","29","4","0","1","3:38 PM","8:44",NA,NA,"Thompson REBOUND (Off:1 Def:0)",NA,NA,"5","1630679","Ethan Thompson","1612709923","Windy City","Bulls","WCB","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0",0
"2052200266","30","2","72","1","3:38 PM","8:44",NA,NA,"MISS Thompson 4' Putback Layup",NA,NA,"5","1630679","Ethan Thompson","1612709923","Windy City","Bulls","WCB","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0",0
"2052200266","31","4","0","1","3:38 PM","8:42","Wallace REBOUND (Off:0 Def:1)",NA,NA,NA,NA,"4","1630811","Keaton Wallace","1612709924","Ontario","Clippers","ONT","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0",0
"2052200266","32","1","80","1","3:38 PM","8:33","Boston Jr. 19' Step Back Jump Shot (4 PTS)",NA,NA,"8 - 9","1","4","1630527","Brandon Boston Jr.","1612709924","Ontario","Clippers","ONT","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0",0
"2052200266","34","2","1","1","3:39 PM","8:09",NA,NA,"MISS Simonovic 27' 3PT Jump Shot",NA,NA,"5","1630250","Marko Simonovic","1612709923","Windy City","Bulls","WCB","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0",0
"2052200266","35","4","0","1","3:39 PM","8:07",NA,NA,"Bulls Rebound",NA,NA,"3","1612709923",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0",0
"2052200266","37","5","11","1","3:39 PM","8:07",NA,NA,"Bulls Turnover: Shot Clock (T#1)",NA,NA,"3","1612709923",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"1","0",NA,NA,NA,NA,NA,"0",0
"2052200266","38","1","1","1","3:39 PM","7:52","Fitts 28' 3PT Jump Shot (8 PTS) (Wallace 1 AST)",NA,NA,"8 - 12","4","4","1630238","Malik Fitts","1612709924","Ontario","Clippers","ONT","4","1630811","Keaton Wallace","1612709924","Ontario","Clippers","ONT","0","0",NA,NA,NA,NA,NA,"0",0
