"GAME_ID","EVENTNUM","EVENTMSGTYPE","EVENTMSGACTIONTYPE","PERIOD","WCTIMESTRING","PCTIMESTRING","HOMEDESCRIPTION","NEUTRALDESCRIPTION","VISITORDESCRIPTION","SCORE","SCOREMARGIN","PERSON1TYPE","PLAYER1_ID","PLAYER1_NAME","PLAYER1_TEAM_ID","PLAYER1_TEAM_CITY","PLAYER1_TEAM_NICKNAME","PLAYER1_TEAM_ABBREVIATION","PERSON2TYPE","PLAYER2_ID","PLAYER2_NAME","PLAYER2_TEAM_ID","PLAYER2_TEAM_CITY","PLAYER2_TEAM_NICKNAME","PLAYER2_TEAM_ABBREVIATION","PERSON3TYPE","PLAYER3_ID","PLAYER3_NAME","PLAYER3_TEAM_ID","PLAYER3_TEAM_CITY","PLAYER3_TEAM_NICKNAME","PLAYER3_TEAM_ABBREVIATION","VIDEO_AVAILABLE_FLAG","NA"
"2022200030","2","12","0","1","6:33 PM","12:00",NA,"Start of 1st Period (6:33 PM EST)",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0",0
"2022200030","4","10","0","1","6:33 PM","12:00","Jump Ball Silva vs. Shittu: Tip to Krejci",NA,NA,NA,NA,"4","1629735","Chris Silva","1612709929","College Park","Skyhawks","CPS","5","1629679","Simisola Shittu","1612709925","Lakeland","Magic","LAK","4","1630249","Vit Krejci","1612709929","College Park","Skyhawks","CPS","0",0
"2022200030","7","1","73","1","6:33 PM","11:34","Krejci 2' Driving Reverse Layup (2 PTS) (Silva 1 AST)",NA,NA,"0 - 2","2","4","1630249","Vit Krejci","1612709929","College Park","Skyhawks","CPS","4","1629735","Chris Silva","1612709929","College Park","Skyhawks","CPS","0","0",NA,NA,NA,NA,NA,"0",0
"2022200030","9","5","1","1","6:33 PM","11:16","Silva STEAL (1 STL)",NA,"Scrubb Bad Pass Turnover (P1.T1)",NA,NA,"5","1630206","Jay Scrubb","1612709925","Lakeland","Magic","LAK","4","1629735","Chris Silva","1612709929","College Park","Skyhawks","CPS","0","0",NA,NA,NA,NA,NA,"0",0
"2022200030","11","1","5","1","6:33 PM","11:11","Culver 2' Layup (2 PTS) (Silva 2 AST)",NA,NA,"0 - 4","4","4","1629633","Jarrett Culver","1612709929","College Park","Skyhawks","CPS","4","1629735","Chris Silva","1612709929","College Park","Skyhawks","CPS","0","0",NA,NA,NA,NA,NA,"0",0
"2022200030","13","6","2","1","6:34 PM","10:58","Krejci S.FOUL (P1.T1)",NA,NA,NA,NA,"4","1630249","Vit Krejci","1612709929","College Park","Skyhawks","CPS","5","1629679","Simisola Shittu","1612709925","Lakeland","Magic","LAK","1","0",NA,NA,NA,NA,NA,"0",0
"2022200030","15","3","31","1","6:34 PM","10:58",NA,NA,"Shittu Free Throw 2PT (2 PTS)","2 - 4","2","5","1629679","Simisola Shittu","1612709925","Lakeland","Magic","LAK","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0",0
"2022200030","16","1","6","1","6:34 PM","10:46","Silva 1' Driving Layup (2 PTS)",NA,NA,"2 - 6","4","4","1629735","Chris Silva","1612709929","College Park","Skyhawks","CPS","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0",0
"2022200030","17","2","79","1","6:35 PM","10:30",NA,NA,"MISS Scrubb 26' 3PT Pullup Jump Shot",NA,NA,"5","1630206","Jay Scrubb","1612709925","Lakeland","Magic","LAK","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0",0
"2022200030","18","4","0","1","6:35 PM","10:26",NA,NA,"Simpson REBOUND (Off:1 Def:0)",NA,NA,"5","1630285","Zavier Simpson","1612709925","Lakeland","Magic","LAK","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0",0
"2022200030","19","5","1","1","6:35 PM","10:21","Galloway STEAL (1 STL)",NA,"Simpson Bad Pass Turnover (P1.T2)",NA,NA,"5","1630285","Zavier Simpson","1612709925","Lakeland","Magic","LAK","4","204038","Langston Galloway","1612709929","College Park","Skyhawks","CPS","0","0",NA,NA,NA,NA,NA,"0",0
"2022200030","21","1","106","1","6:35 PM","10:15","Silva Running Alley Oop Dunk Shot (4 PTS) (Williams 1 AST)",NA,NA,"2 - 8","6","4","1629735","Chris Silva","1612709929","College Park","Skyhawks","CPS","4","1630314","Brandon Williams","1612709929","College Park","Skyhawks","CPS","0","0",NA,NA,NA,NA,NA,"0",0
"2022200030","23","2","79","1","6:35 PM","9:54",NA,NA,"MISS Shittu 24' 3PT Pullup Jump Shot",NA,NA,"5","1629679","Simisola Shittu","1612709925","Lakeland","Magic","LAK","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0",0
"2022200030","24","4","0","1","6:35 PM","9:51","Galloway REBOUND (Off:0 Def:1)",NA,NA,NA,NA,"4","204038","Langston Galloway","1612709929","College Park","Skyhawks","CPS","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0",0
"2022200030","25","1","78","1","6:35 PM","9:43","Culver 4' Floating Jump Shot (4 PTS) (Krejci 1 AST)",NA,NA,"2 - 10","8","4","1629633","Jarrett Culver","1612709929","College Park","Skyhawks","CPS","4","1630249","Vit Krejci","1612709929","College Park","Skyhawks","CPS","0","0",NA,NA,NA,NA,NA,"0",0
"2022200030","27","9","1","1","6:36 PM","9:43",NA,NA,"Magic Timeout: Regular (Reg.1 Short 0)",NA,NA,"3","1612709925",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0",0
"2022200030","28","1","44","1","6:38 PM","9:18",NA,NA,"Shittu 1' Reverse Layup (4 PTS) (Simpson 1 AST)","4 - 10","6","5","1629679","Simisola Shittu","1612709925","Lakeland","Magic","LAK","5","1630285","Zavier Simpson","1612709925","Lakeland","Magic","LAK","0","0",NA,NA,NA,NA,NA,"0",0
