"GAME_ID","EVENTNUM","EVENTMSGTYPE","EVENTMSGACTIONTYPE","PERIOD","WCTIMESTRING","PCTIMESTRING","HOMEDESCRIPTION","NEUTRALDESCRIPTION","VISITORDESCRIPTION","SCORE","SCOREMARGIN","PERSON1TYPE","PLAYER1_ID","PLAYER1_NAME","PLAYER1_TEAM_ID","PLAYER1_TEAM_CITY","PLAYER1_TEAM_NICKNAME","PLAYER1_TEAM_ABBREVIATION","PERSON2TYPE","PLAYER2_ID","PLAYER2_NAME","PLAYER2_TEAM_ID","PLAYER2_TEAM_CITY","PLAYER2_TEAM_NICKNAME","PLAYER2_TEAM_ABBREVIATION","PERSON3TYPE","PLAYER3_ID","PLAYER3_NAME","PLAYER3_TEAM_ID","PLAYER3_TEAM_CITY","PLAYER3_TEAM_NICKNAME","PLAYER3_TEAM_ABBREVIATION","VIDEO_AVAILABLE_FLAG","NA"
"2052200169","2","12","0","1","11:03 AM","12:00",NA,"Start of 1st Period (11:03 AM EST)",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0",0
"2052200169","4","10","0","1","11:03 AM","12:00","Jump Ball Perry vs. Thor: Tip to Dowtin Jr.",NA,NA,NA,NA,"4","1629617","Reggie Perry","1612709920","Raptors","905","RAP","5","1630550","JT Thor","1612709922","Greensboro","Swarm","GBO","4","1630288","Jeff Dowtin Jr.","1612709920","Raptors","905","RAP","0",0
"2052200169","7","2","5","1","11:03 AM","11:44","MISS Champagnie 5' Layup",NA,"Thor BLOCK (1 BLK)",NA,NA,"4","1630551","Justin Champagnie","1612709920","Raptors","905","RAP","0","0",NA,NA,NA,NA,NA,"5","1630550","JT Thor","1612709922","Greensboro","Swarm","GBO","0",0
"2052200169","9","4","0","1","11:03 AM","11:44",NA,NA,"Whaley REBOUND (Off:0 Def:1)",NA,NA,"5","1631348","Isaiah Whaley","1612709922","Greensboro","Swarm","GBO","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0",0
"2052200169","10","1","1","1","11:03 AM","11:26",NA,NA,"Sneed 26' 3PT Jump Shot (3 PTS) (Simmons 1 AST)","3 - 0","-3","5","1630270","Xavier Sneed","1612709922","Greensboro","Swarm","GBO","5","1628424","Kobi Simmons","1612709922","Greensboro","Swarm","GBO","0","0",NA,NA,NA,NA,NA,"0",0
"2052200169","13","2","93","1","11:04 AM","10:53","MISS Brown 5' Driving Bank Hook Shot",NA,NA,NA,NA,"4","1631122","Gabe Brown","1612709920","Raptors","905","RAP","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0",0
"2052200169","14","4","0","1","11:04 AM","10:50","Perry REBOUND (Off:1 Def:0)",NA,NA,NA,NA,"4","1629617","Reggie Perry","1612709920","Raptors","905","RAP","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0",0
"2052200169","15","1","72","1","11:04 AM","10:50","Perry Putback Layup (2 PTS)",NA,NA,"3 - 2","-1","4","1629617","Reggie Perry","1612709920","Raptors","905","RAP","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0",0
"2052200169","16","2","79","1","11:04 AM","10:35",NA,NA,"MISS Whaley 14' Pullup Jump Shot",NA,NA,"5","1631348","Isaiah Whaley","1612709922","Greensboro","Swarm","GBO","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0",0
"2052200169","17","4","0","1","11:04 AM","10:32","Brown REBOUND (Off:0 Def:1)",NA,NA,NA,NA,"4","1631122","Gabe Brown","1612709920","Raptors","905","RAP","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0",0
